target_system	training_system	d_lower	d_upper	score	score_std
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.5187	0.0515
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.5310	0.0458
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.5558	0.0410
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.5997	0.0462
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.6753	0.0526
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.5187	0.0515
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.5310	0.0458
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	4.0000	0.5558	0.0410
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	8.0000	0.5997	0.0462
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	16.0000	0.6753	0.0526
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	32.0000	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	64.0000	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	inf	0.7129	0.0552
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	2.0000	0.5438	0.0540
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	4.0000	0.5691	0.0448
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	8.0000	0.6133	0.0499
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	16.0000	0.6902	0.0558
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	32.0000	0.7279	0.0581
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	64.0000	0.7279	0.0581
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	2.0000	inf	0.7279	0.0581
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	4.0000	0.5826	0.0531
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	8.0000	0.6268	0.0554
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	16.0000	0.7049	0.0596
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	32.0000	0.7426	0.0614
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	64.0000	0.7426	0.0614
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	3.0000	inf	0.7426	0.0614
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	4.0000	0.5951	0.0631
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	8.0000	0.6395	0.0580
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	16.0000	0.7193	0.0617
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	32.0000	0.7570	0.0634
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	64.0000	0.7570	0.0634
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	4.0000	inf	0.7570	0.0634
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	8.0000	0.6520	0.0649
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	16.0000	0.7335	0.0654
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	32.0000	0.7711	0.0665
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	64.0000	0.7711	0.0665
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	5.0000	inf	0.7711	0.0665
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	6.0000	8.0000	0.6657	0.0690
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	6.0000	16.0000	0.7482	0.0667
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	6.0000	32.0000	0.7854	0.0677
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	6.0000	64.0000	0.7854	0.0677
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	6.0000	inf	0.7854	0.0677
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	8.0000	0.6789	0.0751
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	16.0000	0.7624	0.0684
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	32.0000	0.7992	0.0689
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	64.0000	0.7992	0.0689
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	7.0000	inf	0.7992	0.0689
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	8.0000	8.0000	0.6927	0.0858
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	8.0000	16.0000	0.7765	0.0701
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	8.0000	32.0000	0.8126	0.0702
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	8.0000	64.0000	0.8126	0.0702
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	8.0000	inf	0.8126	0.0702
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	16.0000	0.7901	0.0714
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	32.0000	0.8252	0.0709
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	64.0000	0.8252	0.0709
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	9.0000	inf	0.8252	0.0709
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	10.0000	16.0000	0.8038	0.0730
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	10.0000	32.0000	0.8376	0.0714
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	10.0000	64.0000	0.8376	0.0714
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	10.0000	inf	0.8376	0.0714
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	16.0000	0.8152	0.0719
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	32.0000	0.8481	0.0705
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	64.0000	0.8481	0.0705
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	11.0000	inf	0.8481	0.0705
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	12.0000	16.0000	0.8218	0.0751
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	12.0000	32.0000	0.8557	0.0724
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	12.0000	64.0000	0.8557	0.0724
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	12.0000	inf	0.8557	0.0724
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	16.0000	0.8296	0.0780
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	32.0000	0.8638	0.0738
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	64.0000	0.8638	0.0738
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	13.0000	inf	0.8638	0.0738
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	14.0000	16.0000	0.8360	0.0819
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	14.0000	32.0000	0.8711	0.0743
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	14.0000	64.0000	0.8711	0.0743
FEM_long	Eawag_XBridgeC18;RIKEN;UFZ_Phenomenex;LIFE_old	14.0000	inf	0.8711	0.0743
