target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	27.3800	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	0.6024	0.6024
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	53.7600	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	1.2048	1.2048
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	103.5200	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	2.4095	2.4095
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	190.8600	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	4.6380	4.6380
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	315.8400	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	6.6681	6.6681
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	380.5000	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	8.4690	8.4690
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	380.5000	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	8.4690	8.4690
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	0.0000	inf	6.7000	0.2383	924.6000	28.1000	-1.0000	380.5000	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	8.4690	8.4690
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	27.3800	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	0.6024	0.6024
FEM_long	Eawag_XBridgeC18;FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	6.7000	0.2383	924.6000	28.1000	-1.0000	53.7600	22.1946	1.9923	0.0703	1.9691	0.3030	0.0000	1.2048	1.2048
