target_system	training_system	d_lower	d_upper	score	score_std
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	1.0000	0.5015	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	2.0000	0.5088	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	4.0000	0.5196	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	8.0000	0.5383	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	16.0000	0.5677	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	32.0000	0.6216	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	64.0000	0.7054	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	0.0000	inf	0.7441	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	1.0000	0.5015	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	2.0000	0.5088	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	4.0000	0.5196	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	8.0000	0.5383	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	16.0000	0.5677	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	32.0000	0.6216	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	64.0000	0.7054	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	1.0000	inf	0.7441	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	2.0000	0.5163	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	4.0000	0.5256	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	8.0000	0.5437	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	16.0000	0.5723	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	32.0000	0.6261	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	64.0000	0.7101	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	2.0000	inf	0.7487	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	4.0000	0.5303	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	8.0000	0.5483	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	16.0000	0.5765	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	32.0000	0.6302	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	64.0000	0.7145	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	3.0000	inf	0.7532	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	4.0000	0.5629	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	8.0000	0.5588	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	16.0000	0.5828	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	32.0000	0.6354	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	64.0000	0.7195	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	4.0000	inf	0.7581	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	8.0000	0.5577	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	16.0000	0.5847	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	32.0000	0.6385	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	64.0000	0.7234	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	5.0000	inf	0.7621	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	6.0000	8.0000	0.5542	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	6.0000	16.0000	0.5862	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	6.0000	32.0000	0.6414	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	6.0000	64.0000	0.7271	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	6.0000	inf	0.7659	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	7.0000	8.0000	0.5556	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	7.0000	16.0000	0.5898	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	7.0000	32.0000	0.6453	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	7.0000	64.0000	0.7314	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	7.0000	inf	0.7702	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	8.0000	8.0000	0.5643	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	8.0000	16.0000	0.5946	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	8.0000	32.0000	0.6497	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	8.0000	64.0000	0.7359	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	8.0000	inf	0.7747	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	9.0000	16.0000	0.5987	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	9.0000	32.0000	0.6539	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	9.0000	64.0000	0.7405	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	9.0000	inf	0.7793	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	10.0000	16.0000	0.6030	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	10.0000	32.0000	0.6582	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	10.0000	64.0000	0.7450	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	10.0000	inf	0.7838	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	11.0000	16.0000	0.6065	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	11.0000	32.0000	0.6621	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	11.0000	64.0000	0.7494	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	11.0000	inf	0.7881	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	12.0000	16.0000	0.6104	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	12.0000	32.0000	0.6661	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	12.0000	64.0000	0.7538	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	12.0000	inf	0.7925	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	13.0000	16.0000	0.6101	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	13.0000	32.0000	0.6693	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	13.0000	64.0000	0.7578	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	13.0000	inf	0.7967	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	14.0000	16.0000	0.6122	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	14.0000	32.0000	0.6732	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	14.0000	64.0000	0.7622	0.0000
UFZ_Phenomenex	Eawag_XBridgeC18;FEM_long;RIKEN;LIFE_old	14.0000	inf	0.8010	0.0000
