target_system	training_systems	d_lower	d_upper	n_shared_mol	p_shared_mol	n_train_mol	n_test_mol	n_train_pairs	n_test_pairs	grid_search_time	n_shared_mol_std	p_shared_mol_std	n_train_mol_std	n_test_mol_std	n_train_pairs_std	n_test_pairs_std	grid_search_time_std
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	1.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	18.4600	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	1.0730	1.0730
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	2.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	35.8200	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	2.0373	2.0373
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	4.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	67.0600	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	3.8354	3.8354
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	8.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	115.4000	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	5.7641	5.7641
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	16.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.0800	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	5.2288	5.2288
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	32.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3400	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	5.6374	5.6374
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	64.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3400	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	5.6374	5.6374
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	0.0000	inf	0.0000	0.0000	821.7000	18.1000	-1.0000	153.3400	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	5.6374	5.6374
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	1.0000	1.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	18.4600	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	1.0730	1.0730
RIKEN	Eawag_XBridgeC18;FEM_long;UFZ_Phenomenex;LIFE_old	1.0000	2.0000	0.0000	0.0000	821.7000	18.1000	-1.0000	35.8200	20.8969	0.0000	0.0000	1.8544	0.3030	0.0000	2.0373	2.0373
