C	epsilon	score	target_system	training_systems
0.0010	0.0100	-0.0239	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.0250	-0.0239	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.0500	-0.0239	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.1000	-0.0239	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.1500	-0.0241	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.2500	-0.0239	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	0.5000	-0.0251	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	1.0000	-0.0269	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	1.5000	-0.0280	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0010	2.0000	-0.0315	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.0100	-0.0151	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.0250	-0.0152	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.0500	-0.0152	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.1000	-0.0151	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.1500	-0.0152	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.2500	-0.0154	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	0.5000	-0.0165	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	1.0000	-0.0182	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	1.5000	-0.0193	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.0100	2.0000	-0.0232	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.0100	0.0618	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.0250	0.0618	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.0500	0.0619	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.1000	0.0622	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.1500	0.0624	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.2500	0.0620	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	0.5000	0.0613	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	1.0000	0.0580	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	1.5000	0.0561	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
0.1000	2.0000	0.0553	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.0100	0.3620	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.0250	0.3620	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.0500	0.3620	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.1000	0.3618	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.1500	0.3616	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.2500	0.3614	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	0.5000	0.3620	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	1.0000	0.3616	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	1.5000	0.3595	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
1.0000	2.0000	0.3587	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
10.0000	0.0100	0.5204	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
10.0000	0.0250	0.5204	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
10.0000	0.0500	0.5203	Eawag_XBridgeC18	FEM_long;RIKEN;UFZ_Phenomenex;LIFE_old
